id,label
1874,0.997486
1875,0.002365
1876,0.999602
1877,0.038185
1878,0.191540
1879,0.121650
1880,0.028140
1881,0.974995
1882,0.992883
1883,0.121331
1884,0.923173
1885,0.132866
1886,0.018006
1887,0.043062
1888,0.969355
1889,0.022048
1890,0.730550
1891,0.998567
1892,0.897161
1893,0.154940
1894,0.001985
1895,0.003697
1896,0.689568
1897,0.019783
1898,0.115870
1899,0.006669
1900,0.149425
1901,0.000710
1902,0.030424
1903,0.996502
1904,0.996574
1905,0.862176
1906,0.858969
1907,0.314542
1908,0.989504
1909,0.993278
1910,0.602036
1911,0.771436
1912,0.999138
1913,0.166055
1914,0.999997
1915,0.947706
1916,0.998394
1917,0.999898
1918,0.627977
1919,0.032155
1920,0.640573
1921,0.045804
1922,0.046650
1923,0.916902
1924,0.999821
1925,0.990112
1926,0.692987
1927,0.052937
1928,0.994756
1929,0.914857
1930,0.249693
1931,0.106466
1932,0.975706
1933,0.004965
1934,0.146099
1935,0.008906
1936,0.232665
1937,0.670856
1938,0.958532
1939,0.997566
1940,0.982121
1941,0.650492
1942,0.017100
1943,0.017002
1944,0.024485
1945,0.498265
1946,0.301250
1947,0.967084
1948,0.987369
1949,0.283147
1950,0.995795
1951,0.022878
1952,0.377528
1953,0.052657
1954,0.953126
1955,0.002835
1956,0.988606
1957,0.972683
1958,0.055756
1959,0.067587
1960,0.033751
1961,0.969166
1962,0.924359
1963,0.683077
1964,0.194388
1965,0.123605
1966,0.490974
1967,0.000273
1968,0.983555
1969,0.441787
1970,0.223998
1971,0.004240
1972,0.696908
1973,0.779090
1974,0.066606
1975,0.072030
1976,0.301647
1977,0.999058
1978,0.626189
1979,0.930995
1980,0.914368
1981,0.990857
1982,0.541666
1983,0.986443
1984,0.999751
1985,0.131801
1986,0.993493
1987,0.062659
1988,0.000076
1989,0.994985
1990,0.999878
1991,0.998264
1992,0.140156
1993,0.007540
1994,0.994126
1995,0.663239
1996,0.775963
1997,0.995954
1998,0.173005
1999,0.001989
2000,0.077708
2001,0.658187
2002,0.999734
2003,0.003275
2004,0.832756
2005,0.273971
2006,0.009548
2007,0.814100
2008,0.945502
2009,0.999406
2010,0.810441
2011,0.112226
2012,0.002390
2013,0.061029
2014,0.299800
2015,0.120785
2016,0.144362
2017,0.001015
2018,0.327889
2019,0.002110
2020,0.199434
2021,0.016275
2022,0.000238
2023,0.357298
2024,0.001912
2025,0.023272
2026,0.176801
2027,0.410323
2028,0.877147
2029,0.003246
2030,0.636928
2031,0.428745
2032,0.151993
2033,0.095949
2034,0.021011
2035,0.958133
2036,0.827296
2037,0.142947
2038,0.415058
2039,0.485437
2040,0.992244
2041,0.742365
2042,0.983764
2043,0.090142
2044,0.018283
2045,0.993814
2046,0.994120
2047,0.103903
2048,0.370402
2049,0.007126
2050,0.999480
2051,0.014684
2052,0.991631
2053,0.699647
2054,0.998076
2055,0.748038
2056,0.148044
2057,0.088060
2058,0.998590
2059,0.216901
2060,0.995743
2061,0.996311
2062,0.969575
2063,0.287264
2064,0.394020
2065,0.604693
2066,0.057201
2067,0.983000
2068,0.696601
2069,0.999958
2070,0.961640
2071,0.032994
2072,0.955379
2073,0.159556
2074,0.229620
2075,0.002097
2076,0.240125
2077,0.999816
2078,0.988266
2079,0.028245
2080,0.969683
2081,0.973950
2082,0.596961
2083,0.906599
2084,0.999983
2085,0.591869
2086,0.772228
2087,0.064866
2088,0.770099
2089,0.078229
2090,0.651917
2091,0.342742
2092,0.818009
2093,0.001793
2094,0.794646
2095,0.999999
2096,0.932249
2097,0.695580
2098,0.803884
2099,0.890164
2100,0.012651
2101,0.999367
2102,0.158853
2103,0.995524
2104,0.989704
2105,0.009306
2106,0.238044
2107,0.328578
2108,0.056916
2109,0.970085
2110,0.982711
2111,0.999591
2112,0.001246
2113,0.183650
2114,0.689059
2115,0.197597
2116,0.136792
2117,0.992105
2118,0.737287
2119,0.969919
2120,0.963176
2121,0.004568
2122,0.999950
2123,0.060924
2124,0.097684
2125,0.082025
2126,0.969625
2127,0.305771
2128,0.263875
2129,0.991575
2130,0.083790
2131,0.000838
2132,0.916343
2133,0.091026
2134,0.989338
2135,0.999891
2136,0.988802
2137,0.946351
2138,0.952591
2139,0.009871
2140,0.071358
2141,0.506864
2142,0.946670
2143,0.940104
2144,0.020604
2145,0.784151
2146,0.990920
2147,0.008537
2148,0.222783
2149,0.009430
2150,0.018679
2151,0.368251
2152,0.029000
2153,0.062519
2154,0.994293
2155,0.991474
2156,0.749666
2157,0.868086
2158,0.853241
2159,0.231921
2160,0.809405
2161,0.005973
2162,0.008228
2163,0.975715
2164,0.000096
2165,0.993200
2166,0.516489
2167,0.160048
2168,0.182099
2169,0.356752
2170,0.179551
2171,0.901228
2172,0.966192
2173,0.339759
2174,0.972818
2175,0.840122
2176,0.545362
2177,0.609468
2178,0.396075
2179,0.998985
2180,0.915465
2181,0.045887
2182,0.285021
2183,0.920870
2184,0.729389
2185,0.944453
2186,0.179417
2187,0.004983
2188,0.001959
2189,0.999910
2190,0.123291
2191,0.000343
2192,0.093460
2193,0.253879
2194,0.998293
2195,0.257235
2196,0.998311
2197,0.961775
2198,0.968249
2199,0.074698
2200,0.000146
2201,0.715742
2202,0.999319
2203,0.603683
2204,0.054405
2205,0.000156
2206,0.148640
2207,0.005026
2208,0.011855
2209,0.404809
2210,0.999832
2211,0.999692
2212,0.994190
2213,0.000002
2214,0.939085
2215,0.977504
2216,0.998318
2217,0.953303
2218,0.006344
2219,0.356954
2220,0.930724
2221,0.999967
2222,0.999988
2223,0.983628
2224,0.990431
2225,0.497161
2226,0.936769
2227,0.875284
2228,0.977600
2229,0.964427
2230,0.969765
2231,0.015083
2232,0.994034
2233,0.012927
2234,0.083445
2235,0.098659
2236,0.202069
2237,0.882419
2238,0.930921
2239,0.227852
2240,0.999160
2241,0.999047
2242,0.179491
2243,0.798312
2244,0.052834
2245,0.005578
2246,0.996168
2247,0.182712
2248,0.476525
2249,0.996655
2250,0.952260
2251,0.506058
2252,0.243360
2253,0.426437
2254,0.821765
2255,0.770824
2256,0.967933
2257,0.896617
2258,1.000000
2259,0.980516
2260,0.184939
2261,0.898329
2262,0.851475
2263,0.473527
2264,0.873934
2265,0.026033
2266,0.098516
2267,0.820021
2268,0.000039
2269,0.599136
2270,0.771193
2271,0.983382
2272,0.996644
2273,0.064234
2274,0.082727
2275,0.924464
2276,0.727120
2277,0.018270
2278,0.518990
2279,0.835352
2280,0.995385
2281,0.996080
2282,0.018804
2283,0.045756
2284,0.996905
2285,0.936902
2286,0.968557
2287,0.014247
2288,0.023371
2289,0.000683
2290,0.830427
2291,0.019583
2292,0.011370
2293,0.003044
2294,0.359679
2295,0.558179
2296,0.756589
2297,0.141279
2298,0.000050
2299,0.795083
2300,0.794368
2301,0.976660
2302,0.500506
2303,0.030333
2304,0.980738
2305,0.999502
2306,0.994546
2307,0.000085
2308,0.374758
2309,0.013863
2310,0.990048
2311,0.818918
2312,0.005435
2313,0.999262
2314,0.552213
2315,0.735078
2316,0.996069
2317,0.001017
2318,0.676265
2319,0.920879
2320,0.952293
2321,0.335745
2322,0.426013
2323,0.006403
2324,0.178717
2325,0.212374
2326,0.948244
2327,0.066328
2328,0.007126
2329,0.008696
2330,0.348791
2331,0.429768
2332,0.104822
2333,0.923100
2334,0.999912
2335,0.464067
2336,0.128991
2337,0.061244
2338,0.032938
2339,0.351016
2340,0.863002
2341,0.000112
2342,0.999815
2343,0.001253
2344,0.031616
2345,0.129883
2346,0.819483
2347,0.780393
2348,0.205667
2349,0.002374
2350,0.997969
2351,0.617445
2352,0.094903
2353,0.027116
2354,0.000376
2355,0.017000
2356,0.254826
2357,0.998292
2358,0.999979
2359,0.937187
2360,0.036456
2361,0.279738
2362,0.831765
2363,0.000392
2364,0.002213
2365,0.979106
2366,0.999986
2367,0.048548
2368,0.969307
2369,0.026907
2370,0.589809
2371,0.019137
2372,0.991365
2373,0.996663
2374,0.989743
2375,0.010167
2376,1.000000
2377,0.063835
2378,0.920097
2379,0.023579
2380,0.254352
2381,0.996238
2382,0.921500
2383,0.006847
2384,0.592200
2385,0.253610
2386,0.979989
2387,0.302632
2388,0.995074
2389,0.883052
2390,0.518709
2391,0.999480
2392,0.342912
2393,1.000000
2394,0.215211
2395,0.189418
2396,0.043973
2397,0.933308
2398,0.986667
2399,0.306865
2400,0.167435
2401,0.000331
2402,0.842781
2403,0.562080
2404,0.954369
2405,0.945452
2406,0.617473
2407,0.000336
2408,0.008380
2409,0.496597
2410,0.005379
2411,0.735717
2412,0.409912
2413,0.165559
2414,0.420764
2415,0.069939
2416,0.915097
2417,0.750569
2418,0.190366
2419,0.724032
2420,0.030924
2421,0.055514
2422,0.602705
2423,0.092331
2424,0.052697
2425,0.030923
2426,0.089863
2427,0.000172
2428,0.972059
2429,0.027622
2430,0.622366
2431,0.997978
2432,0.284371
2433,0.072496
2434,0.116773
2435,0.485139
2436,0.324395
2437,0.282561
2438,0.404386
2439,0.076142
2440,0.056566
2441,0.988019
2442,0.996210
2443,0.005921
2444,0.999971
2445,0.030327
2446,0.696182
2447,0.982263
2448,0.661649
2449,0.348321
2450,0.636729
2451,0.999428
2452,0.572932
2453,0.041379
2454,0.024380
2455,0.401736
2456,0.947964
2457,0.998569
2458,0.908049
2459,0.980154
2460,0.442429
2461,0.044934
2462,0.942421
2463,0.484774
2464,0.984080
2465,0.498260
2466,0.937025
2467,0.998972
2468,0.763815
2469,0.987159
2470,0.703431
2471,0.787065
2472,0.085462
2473,0.008304
2474,0.902807
2475,0.001024
2476,0.958127
2477,0.005058
2478,0.959520
2479,0.046835
2480,0.030125
2481,0.998637
2482,0.924091
2483,0.995565
2484,0.584413
2485,0.000285
2486,0.000248
2487,0.940235
2488,0.389734
2489,0.973307
2490,0.987790
2491,0.999972
2492,0.000429
2493,0.000038
2494,0.963376
2495,0.002531
2496,0.037516
2497,0.601061
2498,0.983257
2499,0.003543
2500,0.150454
2501,0.002513
2502,0.187214
2503,0.524811
2504,0.702330
2505,0.923989
2506,0.998563
2507,0.999947
2508,0.150769
2509,0.999803
2510,0.879478
2511,0.603950
2512,0.035091
2513,0.010876
2514,0.999918
2515,0.114441
2516,0.562724
2517,0.318621
2518,0.998585
2519,0.326349
2520,0.807428
2521,0.505953
2522,0.997651
2523,0.684331
2524,0.848179
2525,0.054653
2526,0.370854
2527,0.673511
2528,0.009227
2529,0.892551
2530,0.006651
2531,0.029358
2532,0.989816
2533,0.999173
2534,0.001717
2535,0.412917
2536,0.883298
2537,0.990648
2538,0.008939
2539,0.068788
2540,0.253564
2541,0.404511
2542,0.001727
2543,1.000000
2544,0.351388
2545,0.000271
2546,0.999402
2547,0.918567
2548,0.004162
2549,0.042297
2550,0.314248
2551,0.016409
2552,0.999092
2553,0.033275
2554,0.002604
2555,0.999997
2556,0.994778
2557,0.975597
2558,0.002233
2559,0.999995
2560,0.999965
2561,0.993110
2562,0.999428
2563,0.716578
2564,0.012299
2565,0.005295
2566,0.966314
2567,0.881180
2568,0.986671
2569,0.985291
2570,0.986736
2571,0.115667
2572,0.000067
2573,0.989231
2574,0.128533
2575,0.143320
2576,0.009803
2577,0.720003
2578,0.176358
2579,0.993074
2580,0.000225
2581,0.991706
2582,0.999132
2583,0.999486
2584,0.004979
2585,0.009394
2586,0.402929
2587,0.002958
2588,0.204619
2589,0.998878
2590,0.998643
2591,0.441388
2592,0.114963
2593,0.786301
2594,0.979001
2595,0.804058
2596,0.282817
2597,0.451432
2598,0.989215
2599,0.999992
2600,0.831639
2601,0.886201
2602,0.995900
2603,0.785163
2604,0.941296
2605,0.993607
2606,0.990352
2607,0.038238
2608,0.937504
2609,0.998144
2610,0.075596
2611,0.026692
2612,0.174295
2613,0.909072
2614,0.997326
2615,0.687554
2616,0.983971
2617,1.000000
2618,0.106160
2619,0.007595
2620,0.000038
2621,0.015208
2622,0.006828
2623,0.001130
2624,0.998999
2625,0.000394
2626,0.770422
2627,0.995144
2628,0.906868
2629,0.987545
2630,0.007255
2631,0.899769
2632,0.089797
2633,0.371771
2634,0.286923
2635,0.935081
2636,0.017436
2637,0.084842
2638,0.945172
2639,0.000205
2640,0.007337
2641,0.983279
2642,0.294401
2643,0.750382
2644,0.880689
2645,0.029960
2646,0.179336
2647,0.313227
2648,0.926299
2649,0.610488
2650,0.490703
2651,0.997842
2652,0.389170
2653,0.000725
2654,0.316514
2655,0.416767
2656,0.943714
2657,0.410335
2658,0.018404
2659,0.015512
2660,0.052873
2661,0.995745
2662,0.135630
2663,0.871149
2664,0.578226
2665,0.025703
2666,0.874738
2667,0.337745
2668,0.437456
2669,0.492715
2670,0.028020
2671,0.960807
2672,0.006011
2673,0.997416
2674,0.000603
2675,0.000316
2676,0.823423
2677,0.998612
2678,0.867505
2679,0.945112
2680,0.966868
2681,0.026281
2682,0.968986
2683,0.981706
2684,0.999293
2685,0.445475
2686,0.046557
2687,0.074016
2688,0.004418
2689,0.856798
2690,0.002164
2691,0.988131
2692,0.987293
2693,0.058151
2694,0.162034
2695,0.535687
2696,0.602644
2697,0.988618
2698,0.688610
2699,0.841040
2700,0.708227
2701,0.584821
2702,0.998173
2703,0.456244
2704,0.982595
2705,0.752680
2706,0.668231
2707,0.276674
2708,0.029914
2709,0.889801
2710,0.920968
2711,0.002619
2712,0.619476
2713,0.042851
2714,0.668663
2715,0.019781
2716,0.781335
2717,0.773521
2718,0.977873
2719,0.998473
2720,0.680887
2721,0.963584
2722,0.981703
2723,0.270646
2724,0.997172
2725,0.007446
2726,0.004094
2727,0.326896
2728,0.487113
2729,0.411429
2730,0.901449
2731,0.048915
2732,0.932939
2733,0.192292
2734,0.068831
2735,0.148527
2736,0.628322
2737,0.987648
2738,0.868874
2739,0.700081
2740,0.655712
2741,0.004367
2742,0.088386
2743,0.530607
2744,0.905006
2745,0.992056
2746,0.023766
2747,0.719744
2748,0.090018
2749,0.000074
2750,0.118509
2751,0.980150
2752,0.968993
2753,0.454156
2754,0.332118
2755,0.846801
2756,0.998309
2757,0.985176
2758,0.258669
2759,0.729805
2760,0.683599
2761,0.537722
2762,0.019771
2763,0.986255
2764,0.814020
2765,0.853856
2766,0.220060
2767,0.996484
2768,0.997225
2769,0.015651
2770,0.994401
2771,0.999548
2772,0.050437
2773,0.039421
2774,0.404589
2775,0.980282
2776,0.999750
2777,0.020604
2778,0.997646
2779,0.851637
2780,0.000433
2781,0.780277
2782,0.965068
2783,0.002263
2784,0.567650
2785,0.002100
2786,0.990861
2787,0.807688
2788,0.993359
2789,0.999609
2790,0.000711
2791,0.994673
2792,0.934899
2793,0.015247
2794,0.272449
2795,0.999624
2796,0.993479
2797,0.664341
2798,0.996862
2799,0.526720
2800,0.999972
2801,0.283210
2802,0.861013
2803,0.544923
2804,0.507874
2805,0.117785
2806,0.896999
2807,0.012602
2808,0.020316
2809,0.387003
2810,0.001206
2811,0.208463
2812,0.000215
2813,0.829144
2814,0.050052
2815,0.961893
2816,0.005746
2817,0.088473
2818,0.010322
2819,0.512415
2820,0.965934
2821,0.011418
2822,0.976160
2823,0.000137
2824,0.999529
2825,0.981333
2826,0.874575
2827,0.990223
2828,0.096711
2829,0.990867
2830,0.278104
2831,0.083835
2832,0.273244
2833,0.992437
2834,0.998591
2835,0.808352
2836,0.997372
2837,0.001652
2838,0.010883
2839,0.078600
2840,0.002884
2841,0.229546
2842,0.133808
2843,0.712997
2844,0.997327
2845,0.955612
2846,0.077300
2847,0.914466
2848,0.000455
2849,0.107666
2850,0.018291
2851,0.019174
2852,0.003179
2853,0.000018
2854,0.169862
2855,0.979223
2856,0.994902
2857,0.010089
2858,0.391480
2859,0.035369
2860,0.019366
2861,0.837366
2862,0.776252
2863,0.012156
2864,0.978838
2865,0.135790
2866,0.125761
2867,0.999711
2868,0.857054
2869,0.390843
2870,0.671848
2871,0.991294
2872,0.023642
2873,0.010609
2874,0.002410
2875,0.779222
2876,0.997812
2877,0.681694
2878,0.987412
2879,0.977410
2880,0.203422
2881,1.000000
2882,0.274855
2883,0.302073
2884,0.050163
2885,0.121923
2886,0.056606
2887,0.121034
2888,0.017757
2889,0.970722
2890,0.108758
2891,0.994608
2892,0.998801
2893,0.211003
2894,0.584843
2895,0.999464
2896,0.000075
2897,0.005832
2898,0.903519
2899,0.811060
2900,0.999057
2901,0.124917
2902,0.590109
2903,0.009388
2904,0.646933
2905,0.956975
2906,0.534939
2907,0.987331
2908,0.864188
2909,0.116465
2910,0.999238
2911,0.999444
2912,0.999072
2913,0.910253
2914,0.028449
2915,0.518542
2916,0.998329
2917,0.000730
2918,0.307259
2919,0.378902
2920,0.864995
2921,0.267290
2922,0.005872
2923,0.973236
2924,0.820182
2925,0.993638
2926,0.531826
2927,0.782885
2928,0.994883
2929,0.011662
2930,0.992257
2931,0.987691
2932,0.070803
2933,0.668718
2934,0.091589
2935,0.098118
2936,0.566717
2937,0.000514
2938,0.001439
2939,0.871067
2940,0.967087
2941,0.013228
2942,0.025575
2943,0.533002
2944,0.000023
2945,0.710122
2946,0.984736
2947,0.005164
2948,0.970264
2949,0.830878
2950,0.995590
2951,0.803603
2952,0.999998
2953,0.061148
2954,0.031349
2955,0.012391
2956,0.925773
2957,0.839454
2958,0.940178
2959,0.458511
2960,0.945508
2961,0.067611
2962,0.009943
2963,0.693102
2964,0.999251
2965,0.251161
2966,0.085832
2967,0.555357
2968,0.002631
2969,0.410733
2970,0.171393
2971,0.997055
2972,0.986696
2973,0.779327
2974,0.096325
2975,0.667394
2976,0.000399
2977,0.361771
2978,0.126593
2979,0.987335
2980,0.042566
2981,0.505843
2982,0.965836
2983,0.008269
2984,0.660300
2985,0.771757
2986,0.564201
2987,0.000037
2988,0.999544
2989,0.066720
2990,0.935796
2991,0.000034
2992,0.768734
2993,0.379619
2994,0.155284
2995,0.733730
2996,0.969538
2997,0.951569
2998,0.997242
2999,0.104931
3000,0.972351
3001,0.968410
3002,0.703759
3003,0.106404
3004,0.198733
3005,0.558524
3006,0.202255
3007,0.363773
3008,0.157377
3009,0.999690
3010,0.301618
3011,0.778661
3012,0.049962
3013,0.141673
3014,0.004624
3015,0.995534
3016,0.972495
3017,0.383977
3018,0.880014
3019,0.996746
3020,0.079019
3021,0.917035
3022,0.003841
3023,0.456962
3024,0.998383
3025,0.449022
3026,0.004186
3027,0.660259
3028,0.879726
3029,0.962815
3030,0.976491
3031,0.873367
3032,0.999973
3033,0.002928
3034,0.797976
3035,0.048383
3036,0.395248
3037,0.952864
3038,0.934640
3039,0.944053
3040,0.029948
3041,0.206188
3042,0.006834
3043,0.624312
3044,0.560024
3045,0.329121
3046,0.788147
3047,0.550747
3048,0.362692
3049,0.282300
3050,0.972413
3051,0.999993
3052,0.994511
3053,0.082654
3054,0.378927
3055,0.817573
3056,0.025856
3057,0.996380
3058,0.021626
3059,0.753259
3060,0.190174
3061,0.976343
3062,0.992438
3063,0.007672
3064,0.949863
3065,0.998812
3066,0.063154
3067,0.012319
3068,0.111668
3069,0.986497
3070,0.998284
3071,0.945760
3072,0.637774
3073,0.608739
3074,0.997528
3075,0.999875
3076,0.893005
3077,0.003866
3078,0.169285
3079,0.998870
3080,0.608819
3081,0.764199
3082,0.268832
3083,0.154990
3084,0.012715
3085,0.952251
3086,0.996461
3087,0.312635
3088,0.000470
3089,0.979575
3090,0.005542
3091,0.381867
3092,0.467035
3093,0.249583
3094,0.998964
3095,0.995680
3096,0.858546
3097,0.319618
3098,0.738853
3099,0.367838
3100,0.217743
3101,0.999995
3102,0.941017
3103,0.999989
3104,0.370389
3105,0.999989
3106,0.310277
3107,0.723228
3108,0.141747
3109,0.929922
3110,0.417383
3111,0.217048
3112,0.229114
3113,0.188823
3114,0.972310
3115,0.943563
3116,0.999973
3117,0.823010
3118,0.193043
3119,0.985102
3120,0.462939
3121,0.000172
3122,0.650281
3123,0.020813
3124,0.104831
3125,0.988842
3126,0.018391
3127,0.339853
3128,0.999994
3129,0.994468
3130,0.039544
3131,0.329731
3132,0.017631
3133,0.907377
3134,0.881503
3135,0.000041
3136,0.999724
3137,0.883372
3138,0.918578
3139,0.946568
3140,0.894255
3141,0.007121
3142,0.168608
3143,0.997030
3144,0.002329
3145,0.973946
3146,0.000027
3147,0.983521
3148,0.973652
3149,0.996411
3150,0.946769
3151,0.757657
3152,0.141536
3153,0.115736
3154,0.583585
3155,0.374003
3156,0.002535
3157,0.999590
3158,0.162332
3159,0.387260
3160,0.991680
3161,0.269846
3162,0.980173
3163,0.045644
3164,0.485577
3165,0.016861
3166,0.989258
3167,0.550641
3168,0.001236
3169,0.003748
3170,0.982437
3171,0.636917
3172,0.019920
3173,0.347578
3174,0.636102
3175,0.077219
3176,0.987528
3177,0.019970
3178,0.973718
3179,0.272287
3180,0.209507
3181,0.997088
3182,0.747434
3183,0.124409
3184,0.982626
3185,0.836667
3186,0.874808
3187,0.995644
3188,0.034843
3189,0.943295
3190,0.820770
3191,0.135646
3192,0.815735
3193,0.567090
3194,0.006643
3195,0.584876
3196,0.989670
3197,0.065598
3198,0.501206
3199,0.025699
3200,0.999883
3201,0.778153
3202,0.778183
3203,0.857165
3204,0.626495
3205,0.010898
3206,0.984204
3207,0.139618
3208,0.038613
3209,0.999993
3210,0.361466
3211,0.867454
3212,0.986254
3213,0.000054
3214,0.987649
3215,0.783613
3216,0.992755
3217,0.999535
3218,0.009917
3219,0.031544
3220,0.125756
3221,0.019454
3222,0.025551
3223,0.989124
3224,0.998209
3225,0.000553
3226,0.993454
3227,0.812399
3228,0.114416
3229,0.970528
3230,0.183557
3231,0.000973
3232,0.000006
3233,0.148845
3234,0.902914
3235,0.999973
3236,0.000130
3237,0.999829
3238,0.998927
3239,0.694570
3240,0.996980
3241,0.234405
3242,0.000223
3243,0.400910
3244,0.989249
3245,0.989581
3246,0.295843
3247,0.999411
3248,0.998535
3249,0.037721
3250,0.001389
3251,0.860323
3252,0.972413
3253,0.910342
3254,0.920891
3255,0.000374
3256,0.185530
3257,0.535974
3258,0.117788
3259,0.000712
3260,0.995591
3261,0.688101
3262,0.470328
3263,0.004061
3264,0.015681
3265,0.056133
3266,0.000193
3267,0.824472
3268,0.654177
3269,0.786240
3270,0.600054
3271,0.000005
3272,0.993057
3273,0.934892
3274,0.994745
3275,0.013057
3276,0.959828
3277,0.999658
3278,0.380178
3279,0.987812
3280,0.118092
3281,0.040588
3282,0.267277
3283,0.935388
3284,0.992159
3285,0.968775
3286,0.462450
3287,0.724181
3288,0.996713
3289,0.857345
3290,0.275898
3291,0.950299
3292,0.984329
3293,0.998938
3294,0.582590
3295,0.010036
3296,0.001199
3297,0.123728
3298,0.999664
3299,0.006960
3300,0.039300
3301,0.999583
3302,0.886718
3303,0.988933
3304,0.979753
3305,0.203108
3306,0.046234
3307,0.075118
3308,0.856220
3309,0.855642
3310,0.980587
3311,0.127341
3312,0.091777
3313,0.464772
3314,0.994178
3315,0.978193
3316,0.351598
3317,0.846744
3318,0.649857
3319,0.956793
3320,0.591857
3321,0.999676
3322,0.811375
3323,0.976091
3324,0.060115
3325,0.995725
3326,0.125729
3327,0.759264
3328,0.997136
3329,0.999322
3330,0.047478
3331,0.999741
3332,0.093499
3333,0.037171
3334,0.023942
3335,0.125287
3336,0.956485
3337,0.671269
3338,0.515363
3339,0.837709
3340,0.999671
3341,0.835022
3342,0.756698
3343,0.001596
3344,0.997707
3345,0.730200
3346,0.072458
3347,0.026620
3348,0.387868
3349,0.035246
3350,0.361189
3351,0.998069
3352,0.934580
3353,0.835958
3354,0.999990
3355,0.053953
3356,0.627383
3357,0.944436
3358,0.814282
3359,0.956964
3360,0.870262
3361,0.998460
3362,0.880599
3363,0.878470
3364,0.988159
3365,0.013619
3366,0.947724
3367,1.000000
3368,0.192394
3369,0.599148
3370,0.000548
3371,0.001742
3372,0.880853
3373,0.005861
3374,0.976346
3375,0.139234
3376,0.022416
3377,0.001189
3378,0.988742
3379,0.831115
3380,0.361818
3381,0.009436
3382,0.268992
3383,0.692590
3384,0.990045
3385,0.875441
3386,0.000229
3387,0.000622
3388,0.043233
3389,0.150985
3390,0.011378
3391,0.904256
3392,0.002258
3393,0.463491
3394,0.377622
3395,0.435292
3396,0.742940
3397,0.075103
3398,0.091384
3399,0.987124
3400,0.927470
3401,0.845997
3402,0.000129
3403,0.386727
3404,0.656166
3405,0.160557
3406,0.772099
3407,0.745397
3408,0.998960
3409,0.999570
3410,0.989433
3411,0.054753
3412,0.044955
3413,0.771984
3414,0.981923
3415,0.142552
3416,0.969328
3417,0.990670
3418,0.000004
3419,0.997377
3420,0.993344
3421,0.999774
3422,0.999719
3423,0.938359
3424,0.743063
3425,0.993002
3426,0.745938
3427,0.022007
3428,0.237179
3429,0.718185
3430,0.405159
3431,0.007797
3432,0.998588
3433,0.487747
3434,0.999549
3435,0.982367
3436,0.935152
3437,0.039031
3438,0.001423
3439,0.816581
3440,0.880659
3441,0.618832
3442,0.970961
3443,0.053681
3444,0.120578
3445,0.995838
3446,0.746553
3447,0.068456
3448,0.001224
3449,0.000179
3450,0.768954
3451,0.696565
3452,0.012751
3453,0.306770
3454,0.523828
3455,0.938307
3456,0.071426
3457,0.181747
3458,0.022525
3459,0.999946
3460,0.018885
3461,0.039484
3462,0.181685
3463,0.000968
3464,0.999899
3465,0.010343
3466,0.778565
3467,0.989010
3468,0.996433
3469,0.996556
3470,0.998031
3471,0.998046
3472,0.074850
3473,0.696715
3474,0.027692
3475,0.050818
3476,0.136121
3477,0.669118
3478,0.999994
3479,0.217610
3480,0.524733
3481,0.037920
3482,0.889251
3483,0.007927
3484,0.695402
3485,0.999412
3486,0.152529
3487,0.222621
3488,0.796282
3489,0.116550
3490,0.665376
3491,0.985522
3492,0.100715
3493,0.003917
3494,0.934960
3495,0.718498
3496,0.034223
3497,0.998819
3498,0.156440
3499,0.018057
3500,0.998328
3501,0.002658
3502,0.391421
3503,0.009566
3504,0.999078
3505,0.999864
3506,0.754584
3507,0.904818
3508,0.742621
3509,0.986945
3510,0.062271
3511,0.999932
3512,0.972265
3513,0.010816
3514,0.167447
3515,0.999993
3516,0.018667
3517,0.011681
3518,0.000491
3519,0.670238
3520,0.358712
3521,0.998778
3522,0.947721
3523,0.999000
3524,0.789898
3525,0.031829
3526,0.977721
3527,0.774852
3528,0.057995
3529,0.685903
3530,0.829644
3531,0.097790
3532,0.914146
3533,0.000538
3534,0.626187
3535,0.992081
3536,0.903361
3537,0.958447
3538,0.809514
3539,0.852132
3540,0.035734
3541,0.047694
3542,0.775710
3543,0.081305
3544,0.973004
3545,0.915277
3546,0.977128
3547,0.912248
3548,0.000278
3549,0.796877
3550,0.948645
3551,0.035175
3552,0.996252
3553,0.409413
3554,0.962614
3555,0.038138
3556,0.004011
3557,0.670848
3558,0.996673
3559,0.594922
3560,0.296913
3561,0.005744
3562,0.601473
3563,0.999890
3564,0.968672
3565,0.004065
3566,0.413439
3567,0.288552
3568,0.999949
3569,0.996220
3570,0.999929
3571,0.920080
3572,0.936426
3573,0.647689
3574,0.209757
3575,0.090590
3576,0.092452
3577,0.352626
3578,0.555039
3579,0.994609
3580,0.998960
3581,0.280041
3582,0.338389
3583,0.023400
3584,0.074006
3585,0.998417
3586,0.991158
3587,0.971830
3588,0.999818
3589,0.481143
3590,0.127435
3591,0.484332
3592,0.436079
3593,0.756720
3594,0.508879
3595,0.999237
3596,0.991974
3597,0.377851
3598,0.952995
3599,0.375196
3600,0.994280
3601,0.999694
3602,0.892161
3603,0.020757
3604,0.005233
3605,0.003901
3606,0.991884
3607,0.727659
3608,0.991364
3609,0.001110
3610,0.994748
3611,0.007198
3612,0.010680
3613,0.999768
3614,0.081466
3615,0.992639
3616,0.049139
3617,0.003254
3618,0.009294
3619,0.881388
3620,0.793033
3621,0.141949
3622,0.021103
